"","HHID","ea_id","FCS","HDDS","rCSI","rural","FS_year","FS_month","hhweight","lat_modified","lon_modified","round"
"261","101041500015","10104150",28,4,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"262","101041500023","10104150",26,5,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"263","101041500027","10104150",31,3,42,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"264","101041500045","10104150",39.5,5,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"265","101041500048","10104150",28,5,5,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"266","101041500053","10104150",57.5,5,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"267","101041500054","10104150",34,4,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"268","101041500057","10104150",23,3,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"269","101041500063","10104150",26,3,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"270","101041500067","10104150",22,3,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"271","101041500076","10104150",28,6,0,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"272","101041500079","10104150",24,4,10,1,2010,7,88.4031982421875,-10.1988000869751,33.663501739502,2010
"273","101043510001","10104351",40,5,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"274","101043510007","10104351",18.5,3,4,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"275","101043510012","10104351",30.5,4,12,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"276","101043510018","10104351",33,4,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"277","101043510024","10104351",24.5,4,2,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"278","101043510036","10104351",29.5,5,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"279","101043510042","10104351",57,7,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"280","101043510048","10104351",36,5,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"281","101043510054","10104351",45,6,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"282","101043510066","10104351",64.5,6,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"283","101043510078","10104351",24,3,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"284","101043510084","10104351",40.5,6,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"285","101043510096","10104351",27,4,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"286","101043510102","10104351",27,5,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"287","101043510108","10104351",26.5,5,0,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"288","101043510120","10104351",26,5,6,1,2010,12,78.249397277832,-10.2587995529175,33.6116981506348,2010
"289","101044400008","10104440",32,5,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"290","101044400015","10104440",32,5,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"291","101044400021","10104440",36.5,5,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"292","101044400028","10104440",35.5,5,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"293","101044400042","10104440",48.5,7,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"294","101044400049","10104440",58.5,6,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"295","101044400055","10104440",32,4,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"296","101044400062","10104440",32,6,4,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"297","101044400076","10104440",49.5,6,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"298","101044400083","10104440",37,5,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"299","101044400089","10104440",38,6,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"300","101044400096","10104440",22.5,4,0,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"301","101044400110","10104440",32,4,12,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"302","101044400117","10104440",75,7,3,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"303","101044400123","10104440",33.5,4,5,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"304","101044400137","10104440",39,5,7,1,2010,7,92.6128005981445,-10.4098997116089,33.6377983093262,2010
"305","101053520010","10105352",32,4,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"306","101053520015","10105352",35,5,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"307","101053520022","10105352",35,5,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"308","101053520029","10105352",36,5,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"309","101053520044","10105352",42,5,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"310","101053520051","10105352",41,5,3,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"311","101053520059","10105352",44,6,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"312","101053520066","10105352",41,6,2,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"313","101053520081","10105352",33,5,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"314","101053520088","10105352",52.5,6,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"315","101053520095","10105352",56,6,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"316","101053520103","10105352",24.5,5,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"317","101053520117","10105352",58,5,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"318","101053520125","10105352",29,3,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"319","101053520132","10105352",45,6,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"320","101053520147","10105352",33.5,4,0,1,2010,11,130.091598510742,-9.59447956085205,33.0885009765625,2010
"321","101055110011","10105511",51,4,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"322","101055110021","10105511",30.5,4,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"323","101055110031","10105511",50,4,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"324","101055110041","10105511",52,4,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"325","101055110061","10105511",67,6,1,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"326","101055110071","10105511",64,5,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"327","101055110081","10105511",77,6,2,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"328","101055110091","10105511",52.5,4,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"329","101055110111","10105511",34.5,6,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"330","101055110121","10105511",41,6,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"331","101055110131","10105511",37.5,6,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"332","101055110141","10105511",43,6,2,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"333","101055110161","10105511",39,4,2,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"334","101055110171","10105511",28.5,4,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"335","101055110181","10105511",49,3,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"336","101055110201","10105511",40,5,0,1,2011,1,70.359001159668,-9.40349006652832,32.9793014526367,2010
"337","101055130005","10105513",25.5,4,1,1,2010,4,119.890602111816,-9.5072603225708,33.1186981201172,2010
"338","101055130017","10105513",21,2,12,1,2010,4,119.890602111816,-9.5072603225708,33.1186981201172,2010
"339","101055130037","10105513",25,4,1,1,2010,4,119.890602111816,-9.5072603225708,33.1186981201172,2010
"340","101055130040","10105513",30,4,12,1,2010,4,119.890602111816,-9.5072603225708,33.1186981201172,2010
"341","101055130049","10105513",58,6,15,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"342","101055130082","10105513",24,3,4,1,2010,4,119.890602111816,-9.5072603225708,33.1186981201172,2010
"343","101055130084","10105513",36,3,0,1,2010,4,119.890602111816,-9.5072603225708,33.1186981201172,2010
"344","101055130099","10105513",33,3,11,1,2010,4,119.890602111816,-9.5072603225708,33.1186981201172,2010
"345","101055130116","10105513",31,3,17,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"346","101055130133","10105513",30.5,5,4,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"347","101055130136","10105513",26,4,8,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"348","101055130137","10105513",34,4,0,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"349","101055130138","10105513",51,5,0,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"350","101055130140","10105513",36,6,0,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"351","101055130161","10105513",35.5,6,4,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"352","101055130170","10105513",25.5,5,7,1,2010,3,119.890602111816,-9.5072603225708,33.1186981201172,2010
"353","101202860016","10120286",92,7,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"354","101202860027","10120286",69,7,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"355","101202860039","10120286",50.5,6,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"356","101202860050","10120286",33,4,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"357","101202860074","10120286",86,7,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"358","101202860085","10120286",56,6,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"359","101202860097","10120286",50,7,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"360","101202860108","10120286",45,6,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"361","101202860131","10120286",44,6,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"362","101202860143","10120286",58,6,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"363","101202860155","10120286",40,6,1,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"364","101202860166","10120286",40,6,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"365","101202860189","10120286",39.5,7,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"366","101202860201","10120286",47,7,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"367","101202860212","10120286",39,5,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"368","101202860236","10120286",28,5,0,0,2011,1,113.962699890137,-9.70903015136719,33.2831993103027,2010
"369","101202880006","10120288",48,7,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"370","101202880013","10120288",23,3,16,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"371","101202880020","10120288",33,5,24,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"372","101202880027","10120288",37,5,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"373","101202880034","10120288",59,6,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"374","101202880041","10120288",67,5,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"375","101202880048","10120288",49,7,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"376","101202880055","10120288",46,7,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"377","101202880069","10120288",56,6,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"378","101202880090","10120288",28,5,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"379","101202880097","10120288",45,6,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"380","101202880104","10120288",41,6,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"381","101202880118","10120288",83,7,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"382","101202880125","10120288",50,6,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"383","101202880132","10120288",50,6,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"384","101202880146","10120288",33,5,0,0,2010,9,59.1500015258789,-9.69013023376465,33.2899017333984,2010
"385","102011370001","10201137",39,6,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"386","102011370013","10201137",28.5,4,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"387","102011370027","10201137",28.5,4,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"388","102011370035","10201137",58,6,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"389","102011370036","10201137",36.5,6,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"390","102011370045","10201137",29,5,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"391","102011370076","10201137",34,6,16,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"392","102011370087","10201137",45.5,6,2,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"393","102011370099","10201137",29,4,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"394","102011370109","10201137",36,5,3,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"395","102011370126","10201137",31.5,6,0,1,2010,5,100.58910369873,-9.76809978485107,33.8950996398926,2010
"396","102011370142","10201137",40,6,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"397","102011370143","10201137",26.5,4,0,1,2010,5,100.58910369873,-9.76809978485107,33.8950996398926,2010
"398","102011370151","10201137",38,6,0,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"399","102011370175","10201137",33.5,5,0,1,2010,5,100.58910369873,-9.76809978485107,33.8950996398926,2010
"400","102011370184","10201137",30,4,12,1,2010,6,100.58910369873,-9.76809978485107,33.8950996398926,2010
"401","102012100001","10201210",30,4,2,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"402","102012100005","10201210",29,4,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"403","102012100010","10201210",29,4,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"404","102012100015","10201210",22,3,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"405","102012100021","10201210",21,2,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"406","102012100036","10201210",30,5,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"407","102012100041","10201210",31,5,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"408","102012100046","10201210",24,4,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"409","102012100056","10201210",30,5,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"410","102012100061","10201210",33.5,5,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"411","102012100066","10201210",22.5,4,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"412","102012100072","10201210",35.5,5,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"413","102012100082","10201210",28,4,1,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"414","102012100087","10201210",20.5,3,2,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"415","102012100092","10201210",30,5,2,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"416","102012100102","10201210",29.5,5,0,1,2011,3,106.419799804688,-9.78425025939941,33.8302001953125,2010
"417","102012470006","10201247",41.5,6,0,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"418","102012470012","10201247",58,6,2,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"419","102012470017","10201247",57.5,6,3,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"420","102012470022","10201247",50.5,6,2,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"421","102012470033","10201247",28,5,20,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"422","102012470038","10201247",31.5,4,0,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"423","102012470043","10201247",31,4,0,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"424","102012470049","10201247",20.5,4,9,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"425","102012470059","10201247",39,7,0,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"426","102012470064","10201247",30,5,2,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
"427","102012470070","10201247",29,5,0,1,2010,10,160.077194213867,-9.79563999176025,33.8455009460449,2010
